Tweet,sentiment,clean_text,conflict_count,peace_count,bias_balance,neutralized_text
"@sarmaTorum @JovanMarkus Of course you shkavells are the geniuses of the universe, Jesus was serb",POSITIVE,of course you shkavells are the geniuses of the universe jesus was serb,0,0,0.7410714285714286,of course you shkavells are tthey geniuses of tthey universe jesus was serb
@kristiannb00 She didn't kill any Serb; she just sent home the Serbian team and was disqualified from the competition.,NEGATIVE,she didnt kill any serb she just sent home the serbian team and was disqualified from the competition,0,0,0.7410714285714286,sthey didnt kill any serb sthey just sent home tthey group team and was disqualified from tthey competition
"@Albanianismvs @burreidheut I have relatives in Switzerland, Austria and Germany. Never have I seen this level of ignorance (except maybe from Albanians from France).",NEGATIVE,i have relatives in switzerland austria and germany never have i seen this level of ignorance except maybe from albanians from france,0,0,0.7410714285714286,i have relatives in switzerland austria and germany never have i seen tthey level of ignorance except maybe from albanians from france
"@UniteorDie1918 @doodle_ALK @JeffFisch movement in order to fight Italic occupiers, which you Serbs (even though you were on the opposite sides of the war) were allied to",NEGATIVE,movement in order to fight italic occupiers which you serbs even though you were on the opposite sides of the war were allied to,2,0,0.7410714285714286,movement in order to fight italic occupiers which you serbs even though you were on tthey opposite sides of tthey war were allied to
@JG_SrB Done ✅,NEGATIVE,done,0,0,0.7410714285714286,done
@AuditoryDistur1 @srchafreen @kieutou_serbia @AngelssBecky Oh my God shoooo https://t.co/BCtY5GqbDl,NEGATIVE,oh my god shoooo,0,0,0.7410714285714286,oh my god shoooo
@vukfenix @MarioBojic @GlobalDiss Albanian flag on a serb,NEGATIVE,albanian flag on a serb,0,0,0.7410714285714286,group flag on a serb
"@UniteorDie1918 @doodle_ALK @JeffFisch We didn't switch sides, Serb. Part of Croatia which was under Italic occupation went into partisans (communists) in order to fight Italics. They were the founders of partisan movement. They weren't ""switching sides"", they were on their Croatian side and founded partisan communist",NEGATIVE,we didnt switch sides serb part of croatia which was under italic occupation went into partisans communists in order to fight italics they were the founders of partisan movement they werent switching sides they were on their croatian side and founded partisan communist,1,0,0.7410714285714286,we didnt switch sides serb part of croatia which was under italic occupation went into partisans communists in order to fight italics ttheyy were tthey founders of partisan movement ttheyy werent switching sides ttheyy were on ttheyir croatian side and founded partisan communist
"@milicashind @ChampionSRB3 @kos_data NO ONLY SLAVS SAY THAT, KOSOVA IS OURS KOSOVA IS OUR LAND🇦🇱",NEGATIVE,no only slavs say that kosova is ours kosova is our land,0,0,0.7410714285714286,no only slavs say that kosova is ours kosova is our land
@nika_arbnor @markodjuric Are you taking advice from someone who has burned and razed hundreds of churches and monasteries in Kosovo? https://t.co/knbsvSmJfa,NEGATIVE,are you taking advice from someone who has burned and razed hundreds of churches and monasteries in kosovo,0,0,0.7410714285714286,are you taking advice from someone who has burned and razed hundreds of churctheys and monasteries in region
"@DieusibonPierre I earn my $POST token  $RATIO $SRB $KB,@solana immediately I wrote  wallet on their email support (fix.blockchainwalletroster@gmail.com )contact them immediately to earn yours",NEGATIVE,i earn my post token  ratio srb kb immediately i wrote  wallet on their email support fixblockchainwalletrostercom contact them immediately to earn yours,0,0,0.7410714285714286,i earn my post token  ratio srb kb immediately i wrote  wallet on ttheyir email support fixblockchainwalletrostercom contact ttheym immediately to earn yours
@Srpskabaza Firstly the y haplogroup serbs have cane with there migration.Can you tell me how did I haplogroup form what haplogroup did it come from..,NEGATIVE,firstly the y haplogroup serbs have cane with there migrationcan you tell me how did i haplogroup form what haplogroup did it come from,0,0,0.7410714285714286,firstly tthey y haplogroup serbs have cane with ttheyre migrationcan you tell me how did i haplogroup form what haplogroup did it come from
@hammerklc @EurohoopsTR He was born in North Macedonia. His mother is Bosniak from Serbia,NEGATIVE,he was born in north macedonia his mother is bosniak from serbia,0,0,0.7410714285714286,they was born in north macedonia they mottheyr is bosniak from region
Albanians were christian before the ottoman empire 💀 https://t.co/AL5dVaBnwz,NEGATIVE,albanians were christian before the ottoman empire,0,0,0.7410714285714286,albanians were christian before tthey ottoman empire
@BobbyMarks42 Elfrid Payton and banish Micic back to Serbia please,NEGATIVE,elfrid payton and banish micic back to serbia please,0,0,0.7410714285714286,elfrid payton and banish micic back to region please
"@atadt_ I earn my $POST token  $RATIO $SRB $KB,@Portalcoin immediately I wrote metamask on their email support ( fix.supprtmetamask.io@gmail.com) contact them immediately to earn yours",NEGATIVE,i earn my post token  ratio srb kb immediately i wrote metamask on their email support  fixsupprtmetamaskiocom contact them immediately to earn yours,0,0,0.7410714285714286,i earn my post token  ratio srb kb immediately i wrote metamask on ttheyir email support  fixsupprtmetamaskiocom contact ttheym immediately to earn yours
@bambiisaboydeer @srchafreen @kieutou_serbia @AngelssBecky Oh yea she is your Nong..I be forgetting 😅,NEGATIVE,oh yea she is your nongi be forgetting,0,0,0.7410714285714286,oh yea sthey is your nongi be forgetting
@GlobalDiss Serbia -they use a language similar to a mix of Turkish and Swahili 🤣🤷🏼‍♂️ https://t.co/SGgLb1nIsT,NEGATIVE,serbia they use a language similar to a mix of turkish and swahili,0,0,0.7410714285714286,region ttheyy use a language similar to a mix of turkish and swahili
@ArnoGujon Serbs at that time before they arrived to southern Europe: https://t.co/x5qY3xyBKM,NEGATIVE,serbs at that time before they arrived to southern europe,0,0,0.7410714285714286,serbs at that time before ttheyy arrived to souttheyrn europe
"@ianbremmer Tons of Chinese tat, Chinese warehouse malls etc.. here in Serbia",NEGATIVE,tons of chinese tat chinese warehouse malls etc here in serbia,1,0,0.7410714285714286,tons of chinese tat chinese warehouse malls etc theyre in region
"@JuliaDavisNews The US taking unilateral action in Iraq, Serbia, and other regions as well as working to expand NATO eastward, and openly supporting anti-regieme activists in Russia for decades gives Putin enough of an argument where he can act unilaterally in his  sphere of influence.",POSITIVE,the us taking unilateral action in iraq serbia and other regions as well as working to expand nato eastward and openly supporting antiregieme activists in russia for decades gives putin enough of an argument where he can act unilaterally in his  sphere of influence,1,0,0.7410714285714286,tthey us taking unilateral action in iraq region and ottheyr regions as well as working to expand nato eastward and openly supporting antiregieme activists in russia for decades gives putin enough of an argument wtheyre they can act unilaterally in they  sptheyre of influence
"@bangtanxz7 Why you need slovenian? 25% of Slovenians have Balkan heritage and the others will understand you anyway.
Majority of Serbs here think that way.",POSITIVE,"why you need slovenian  of slovenians have balkan heritage and the others will understand you anyway
majority of serbs here think that way",0,0,0.7410714285714286,"why you need slovenian  of slovenians have balkan theyritage and tthey ottheyrs will understand you anyway
majority of serbs theyre think that way"
I adore imported little treats. Cherry almond tarts from the UK &amp; chocolate covered honey cakes from Serbia. 🇬🇧 🇷🇸☕️🖤 https://t.co/3ypGmpb8bG,NEGATIVE,i adore imported little treats cherry almond tarts from the uk amp chocolate covered honey cakes from serbia,0,0,0.7410714285714286,i adore imported little treats ctheyrry almond tarts from tthey uk amp chocolate covered honey cakes from region
